ID,Name,Average User Rating,User Rating Count,Price,In-app Purchases,Age Rating,Languages,Size,Genres,Original Release Date,Current Version Release Date
884913883,Logic Ring Master: Crystal Orb Element Saga,4.5,51,0,1,4+,"CS, DA, NL, EN, FI, FR, DE, EL, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",47247360,Unknown,5/10/2014,29/01/2015
884933457,Fruit Face Slice n Dice Shuriken Style,,,0,1,9+,EN,53854208,Casual,12/06/2014,12/06/2014
884940002,White Tile Stacker - WTS,5,6,0,0,4+,EN,15663104,Casual,15/06/2014,21/06/2014
884980317,Repton 3,,,4.99,1,4+,EN,29002752,Puzzle,8/10/2014,3/10/2016
885017273,Blood Bowl,3,113,4.99,1,12+,EN,625195008,Board,30/07/2014,12/05/2016
885275731,Puppy Dog Mah Jongg Solitaire,4.5,58,0,0,4+,EN,24389632,Puzzle,8/06/2014,2/03/2016
885397015,Zombie Arena-Rise of Blades,,,0,0,12+,EN,88039424,Action,11/06/2014,11/06/2014
885498315,Angry Monster!!,,,0,0,4+,EN,31207424,Adventure,9/06/2014,25/07/2014
885632169,Suggest 2048 - hooked on number puzzle!,,,0,0,4+,EN,5521408,Puzzle,11/06/2014,11/06/2014
885695051,Money Stacks - Make Dollars Rain Down,5,6,0,0,4+,EN,12926976,Puzzle,22/06/2014,22/06/2014
886053218,Impossible Pattern Puzzle Game,4,52,0,0,4+,EN,10285056,Puzzle,11/06/2014,9/10/2017
886087166,FlipPix Art - Country Life,,,1.99,0,4+,"EN, ES",40402944,Puzzle,15/06/2014,5/04/2018
886115521,Bouncy Chicken: Get the Worms!,,,0,1,4+,EN,9572352,Family,20/07/2014,20/07/2014
886276113,Trampoline Stickman Thief: Diamond Mania,,,0,1,4+,EN,6377472,Action,30/06/2014,30/06/2014
886293612,Baby Chimp Banana Boat Vs Zombie Robot Laser Shark Attack.,,,0,0,4+,EN,26968064,Family,13/06/2014,13/06/2014
886356526,Four in a Row best kids board game,,,0,0,4+,EN,30449664,Board,28/07/2014,28/07/2014
886504442,Learn Pinyin English Math Class,,,0,0,4+,"EN, ZH",84379648,Family,15/06/2014,22/05/2016
886547277,Me Girl Celebs - Dress your way to movie stardom!,4.5,686,0,1,12+,EN,141148160,Role Playing,23/03/2015,20/09/2016
886552148,Pacific Battles Lite,,,0,0,9+,EN,26947584,Board,15/06/2014,15/06/2014
886556499,Petagon: Rise of the Dragonlord,3.5,14,0,1,9+,"EN, ZH",271295488,Role Playing,29/07/2016,28/08/2017
886563158,Blak Le Rat - Grafitti Edition,5,22,0,0,4+,"AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",12665856,Puzzle,22/06/2014,23/09/2017
887028491,Star Traders 4X Empires Elite,5,44,4.99,1,12+,EN,75653120,Role Playing,22/06/2014,7/11/2016
887038408,Slide It+,,,0,0,4+,"EN, FR",3186688,Puzzle,16/07/2014,27/08/2014
887089111,Spot Beauty Differences Puzzle,,,0,1,12+,"EN, ZH",31930368,Puzzle,22/06/2014,3/07/2017
887152026,Jumping Dr. Tap 3: Brothers Revenge on Galaxy 8 - Free Game Edition,,,0,1,4+,EN,25890816,Puzzle,13/07/2014,21/07/2014
887330517,Smack The Boss FREE - Stress Reliever Game,4,16,0,1,4+,EN,25522176,Simulation,29/06/2014,29/06/2014
887342403,Mahjong Match - 2048 \u9ebb\u5c06,3.5,8,0,0,4+,EN,13762560,Puzzle,29/06/2014,13/08/2015
887371365,Popstar Fruit Bubble Popper,,,0,1,4+,"EN, FR, DE, JA, KO, ZH",24358912,Puzzle,22/06/2014,22/06/2014
887388761,2048 Hexagon Classic Edition,,,0,0,4+,EN,5357568,Board,25/03/2015,25/03/2015
887397884,Zippy Zone - Crazy board game,5,11,0,0,4+,"ZH, EN, FR, DE, IT, JA, KO, RU, ES, SV",5836800,Board,27/06/2014,24/07/2015
887486094,U-Boat Commander II,,,3.99,1,12+,EN,313073664,Casual,15/10/2014,5/11/2014
887645286,3D Bug Farm Flick N Fling Game for Free,,,0,1,4+,EN,92893184,Family,22/06/2014,22/06/2014
887693103,Learn Spell Chinese,,,0,0,4+,"EN, ZH",74624000,Family,29/06/2014,1/06/2016
887700839,AbsoluteShell,5,19,0,1,17+,EN,130954240,Action,21/10/2014,22/02/2016
887748263,Hidden Objects Forest,2,5,0,1,4+,EN,13799424,Puzzle,22/06/2014,22/06/2014
887768226,Star Conquest - Galaxian Trek and Planet Wars (HD),,,0.99,0,4+,EN,35933184,Role Playing,22/06/2014,6/04/2017
887936780,Empire Tiny,,,0,0,4+,EN,37138432,Board,9/09/2014,6/10/2014
887965880,My Speed Test,4.5,11,0,1,4+,EN,5447680,Unknown,20/07/2014,13/11/2014
888044412,Sporty Puzzle,5,12,0,0,12+,EN,36093952,Puzzle,29/06/2014,17/08/2015
888073356,Age of Castles (Official),2,8,0,1,9+,EN,101302272,Simulation,22/06/2014,27/06/2014
888094589,3D Galaxy Infinite Colony Planet Tactical Flick Game for Free,1.5,5,0,1,4+,EN,85590016,Simulation,22/06/2014,5/08/2014
888099309,Neon Glow Shapes Puzzle: Threes a Match!,,,0,1,4+,EN,18014208,Puzzle,29/06/2014,29/06/2014
888186954,Mine Pong Physics Game - 100 Crafty Balls Challenge,4.5,41,0,1,4+,EN,6168576,Puzzle,2/07/2014,25/08/2016
888196962,Phacil,,,0,1,4+,"EN, PT, ES",191432704,Puzzle,18/08/2014,25/03/2017
888225023,Draughts Bluetooth,,,0,0,4+,"BG, DA, NL, EN, FI, FR, DE, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, ES, SV, TH",17895424,Board,29/06/2014,29/06/2014
888251001,Geography iGCSE 9-1 Cambridge,,,2.99,0,4+,"CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",25547776,Family,29/06/2014,10/01/2018
888259361,SpareCash,,,0,0,12+,EN,80018432,Adventure,9/07/2014,9/10/2018
888287543,Bombardment - Battleship Duell,4.5,14,0,0,9+,EN,17678336,Action,6/09/2014,9/04/2015
888301660,2048 - number slider puzzle for iPad,,,0,0,4+,EN,1396736,Puzzle,19/06/2014,24/06/2014
888304079,Bingo Bongo - Free Bingo Game,,,0,1,12+,EN,69001216,Casino,29/06/2014,29/06/2014
888374841,Almighty Dragons Flying High Skies Quest Puzzle Game,,,0,1,4+,EN,99254272,Puzzle,4/07/2014,4/07/2014
888457565,City 2048,4.5,414,0,0,4+,"CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",37528576,Puzzle,25/06/2014,10/06/2018
888569494,Angry Shark Revenge - When Sharks Attack,4.5,6,0,1,4+,EN,26902528,Adventure,9/07/2014,9/07/2014
888592628,Retro-Connecting Box,4.5,16,0,0,4+,EN,13393920,Board,23/06/2014,23/07/2014
888645314,My Pretty Little Pony Dash FREE- A Magical Fairy World Game,2,5,0,1,4+,EN,25010176,Role Playing,10/08/2014,10/08/2014
888645548,Bomb Blaster Arms Defense Combat Fragger Brigade,,,0,1,4+,EN,12218368,Action,14/07/2014,14/07/2014
888667459,An Ice Tower Stacking Challenge - Fun Free Match Frozen Blocks Game,,,0,1,4+,EN,23150592,Board,12/09/2014,12/09/2014
888701082,Viking Tale,,,0,1,4+,EN,123572224,Role Playing,10/07/2014,14/10/2014
888705637,8192 HD can you finish these challenge?,,,0,1,4+,"EN, ZH, ZH",6651904,Puzzle,18/06/2014,27/06/2014
888768684,World Champion 2014,,,0,0,4+,"EN, DE",33124352,Casual,29/06/2014,1/07/2014
888804061,4096 5x5 - redesigned,,,0,0,4+,"CS, FR, DE, RU",25460736,Puzzle,22/06/2014,22/06/2014
888859476,Mafia for Tango,3.5,20,0,1,12+,"EN, DE",33398784,Role Playing,2/08/2014,10/10/2014
888931846,Stick Save - Stickman Beach Party,3.5,21,0,0,17+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",13705216,Puzzle,22/06/2014,22/06/2014
889382180,Blob TD,,,0,0,4+,EN,9379840,Action,1/08/2014,1/08/2014
889442611,Sticky Monsters,5,10,0,1,4+,EN,86986752,Puzzle,14/12/2014,13/07/2016
889551018,2048 League of Legends Edition,4,7,0,0,4+,"EN, DE",5591040,Board,19/06/2014,1/07/2014
889588314,History iGCSE 9-1 Cambridge,,,2.99,0,4+,"CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",26926080,Family,29/06/2014,10/01/2018
889615020,Zero - Endless Version of 2048,,,0,0,4+,"EN, DE",4890624,Board,20/06/2014,20/06/2014
889665180,Addictive Mahjong Emoji HD,4.5,187,0,0,4+,EN,24707072,Puzzle,5/07/2014,22/12/2014
889676146,2048 Army,4.5,9,0,0,4+,"EN, DE",5369856,Board,20/06/2014,20/06/2014
889707900,Color Circles (EN),,,0,0,4+,EN,9244672,Puzzle,13/07/2014,9/04/2015
889723023,Binary 21,,,0,0,4+,EN,2277376,Family,14/08/2014,22/08/2014
889740352,3D Chess Game,4.5,7797,0,0,12+,EN,16292864,Board,11/09/2014,25/03/2019
889795777,Billiards Pro,4,7,0,1,4+,EN,43540480,Casual,5/07/2014,11/05/2016
889829467,Adventure,,,0,1,4+,EN,42999808,Adventure,13/07/2014,13/07/2014
889863693,Colony Defenders 2 - TD Game,,,2.99,0,12+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",39933952,Casual,29/06/2014,9/01/2019
889869710,Wall Street Online,3,9,0,1,4+,EN,10908672,Simulation,8/01/2016,13/05/2016
889896583,Iron Sea Frontier Defenders TD,3.5,12,0,1,9+,"DA, NL, EN, FI, FR, DE, EL, HE, HU, IT, JA, KO, NB, PL, PT, RU, ZH, SK, ES, SV, ZH, TR",118475776,Simulation,29/06/2014,22/04/2016
890173549,Baby Dino Memory Match - A cute dinossaur memory game,,,0,0,4+,EN,28266496,Puzzle,30/06/2014,30/06/2014
890204290,Spiderette Classic Solitaire,,,0,0,4+,EN,23536640,Card,13/07/2014,7/02/2019
890204634,Circle Ace,,,0,0,4+,EN,22830080,Card,2/08/2014,8/02/2019
890207915,Cruel Solitaire - Classic,2,8,0,0,4+,EN,24378368,Card,29/08/2014,12/01/2019
890297395,Smiley Line Free,4,7,0,1,4+,EN,7270400,Casual,29/06/2014,29/06/2014
890345505,"""Hero's Throne""",4.5,14,0,1,4+,EN,100519936,Adventure,8/08/2014,10/02/2015
890350494,Wrong Way Taxi Driver FREE- Mini Cab Traffic Racer,,,0,1,4+,EN,26673152,Simulation,24/09/2014,24/09/2014
890399883,RISING WAR - Star Of Thrones Special Edition Strategy Game,4,16,0,1,12+,"EN, DE",59215872,Board,6/07/2014,14/07/2014
890451019,\u0662\u0660\u0664\u0668 \u0639\u0631\u0628\u064a,,,0,1,4+,EN,5722112,Puzzle,3/07/2014,3/07/2014
890479211,Bio Inc. Platinum - Biomedical Plague,4.5,616,2.99,1,12+,"EN, FR, DE, IT, PT, RU, ES",104038400,Simulation,16/07/2014,2/05/2017
890627518,Space Of Maths,,,0,0,4+,EN,22867968,Action,29/06/2014,1/03/2018
890657103,Slider Square,,,0,0,4+,EN,10684416,Puzzle,29/06/2014,9/08/2017
890753179,Tap Tap Boom - Endless Missile Defense Game,,,0,1,4+,EN,27324416,Action,18/07/2014,22/09/2014
890825023,Jelly Wars,4.5,727,0,1,12+,EN,143720448,Action,26/11/2014,16/02/2016
890897106,Speed Tap - How fast are your fingers?,,,0,0,4+,EN,4628480,Puzzle,10/07/2014,10/07/2014
890932971,8bitWar: Origins,4.5,214,1.99,0,9+,EN,32748544,Action,20/08/2014,1/08/2017
890954130,Mickey & the Maze - The Mouse Line Edition Free,3.5,61,0,0,4+,EN,25960448,Adventure,29/06/2014,25/08/2014
890977627,Air Force Helicopter vs. Zombie Terrorists,,,0,1,9+,EN,29564928,Action,16/07/2014,21/07/2014
891099412,Panal Puzzle,,,1.99,1,4+,EN,17379328,Puzzle,15/08/2014,5/09/2017
891099609,Panal Puzzle Lite,4.5,14,0,1,4+,EN,17340416,Puzzle,15/08/2014,14/09/2017
891103545,Snake Hunter - marble shooter,,,0,1,4+,EN,69509120,Adventure,2/07/2014,2/07/2014
891196529,Gems of Ra,5,10,0,0,4+,"NL, EN, FR, DE, PT",65507328,Puzzle,11/12/2014,30/12/2014
891243551,Warhunger,,,0,1,12+,EN,105783296,Simulation,30/10/2015,30/10/2015
891328640,Civil War Battles - Corinth,,,2.99,0,12+,,38652928,Simulation,29/06/2014,10/10/2018
891398378,Battle Tails,4.5,34,0,1,9+,EN,89776128,Action,19/08/2015,19/09/2015
891549158,Memory Magick - Turn on your brain,,,0,0,4+,EN,8638464,Puzzle,13/07/2014,13/07/2014
891552189,Unknown,,,0,0,4+,"AR, CA, HR, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",10241024,Family,29/06/2014,2/10/2016
891558960,Pair Away,4.5,15,0,1,4+,EN,34917376,Card,27/08/2015,19/10/2015
891576323,BombDisposal TimeAttack!,,,0,0,4+,"EN, JA",6437888,Simulation,13/07/2014,30/06/2016
891589519,2048 High Heels,,,0,0,4+,"EN, DE",5582848,Board,20/07/2014,20/07/2014
891700367,Plague: \u041b\u0435\u043a\u0430\u0440\u044c vs \u0418\u043d\u043a\u0432\u0438\u0437\u0438\u0442\u043e\u0440,4,126,0.99,1,12+,"EN, RU",177658880,Role Playing,25/07/2014,2/07/2019
891701734,Machine Gun Zombie,,,0,1,12+,EN,38543360,Action,4/07/2014,4/07/2014
891746282,Color Block Puzzle - Match 3,5,7,0,1,4+,"EN, ZH",15773696,Puzzle,16/07/2014,18/03/2018
891927382,Van Mapper,,,0,0,4+,EN,10899456,Utilities,4/07/2014,4/07/2014
891959606,Tri Peaks 4th of July,4,17,0,0,4+,EN,26502144,Card,4/07/2014,14/04/2017
892024842,Ninja Mouse Cheese Grab Mayhem,,,0,1,4+,EN,6631424,Family,5/07/2014,5/07/2014
892041876,Tsumego Pro (Go problems),4.5,772,0,1,4+,"NL, EN, FR, DE, EL, IT, JA, KO, PT, RU, ZH, ES, SV, TH, TR",42940416,Board,20/07/2014,15/01/2019
892123033,HexLogic - Seashells,,,1.99,0,4+,EN,19480576,Puzzle,6/07/2014,7/04/2018
892123874,Basra!,4,17,0,0,4+,EN,32092160,Card,6/07/2014,8/12/2014
892194966,Predikt - Hidden Object Puzzle Game,4.5,8,0,1,4+,EN,5627904,Puzzle,20/07/2014,21/09/2016
892229306,Blackjack Solitaire Supreme,4.5,21,0,0,4+,EN,23976960,Card,13/07/2014,12/04/2016
892241316,Chain Reactions,5,9,0,1,4+,EN,9876480,Casual,20/07/2014,29/12/2017
892257474,59049!,4,11,0,1,4+,EN,14458880,Board,20/07/2014,28/07/2014
892274889,Logis Tycoon,3.5,17,0,1,4+,EN,46927872,Simulation,24/07/2014,12/01/2016
892320294,Tactile Wars,3.5,9606,0,1,9+,EN,591724544,Casual,13/08/2015,20/08/2018
892333518,Jewel Fever 2 HD,4,101,0,1,4+,"CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, VI",69408768,Family,13/07/2014,13/07/2017
892365114,Xpert Eleven Soccer Manager,3,6,0,1,12+,"DA, NL, EN, FI, FR, DE, MS, NB, PL, PT, RO, ES, SV, TR",51565568,Casual,23/11/2014,11/10/2016
892388552,Adventure,4,743,0,1,9+,EN,86988800,Simulation,13/07/2014,14/03/2016
892402376,Quicksilver Ball Game,,,0,0,4+,EN,16166912,Puzzle,20/07/2014,8/11/2014
892469399,2048 Backwards,,,0,0,4+,EN,20171776,Puzzle,7/08/2014,29/05/2017
892627831,Battle Fleet 2,4.5,112,9.99,0,12+,"EN, FR, DE, PL, RU",786841600,Simulation,17/07/2014,11/02/2019
892657298,Sling Hit,,,0,0,4+,EN,19684352,Casual,20/07/2014,21/08/2017
892812659,80 Days,4.5,1999,4.99,0,12+,EN,193308672,Adventure,31/07/2014,30/01/2018
892817176,Jogo Caf\xe9 do S\xedtio,,,0,0,4+,EN,35500032,Simulation,6/07/2014,6/07/2014
892823164,Board for MtG,,,0,0,4+,EN,4804608,Card,6/07/2014,25/02/2015
892850886,Corn Pop - Popcorn collector,,,0,0,4+,EN,94787584,Simulation,10/07/2014,31/07/2019
892955084,Mafia Mystery,4.5,3272,0,1,4+,EN,29451264,Role Playing,29/08/2014,25/07/2019
892968728,Toilet Paper Tycoon: Make It Rain In The Bathroom Game,3.5,23,0,0,4+,"EN, DE",9482240,Casual,6/07/2014,6/07/2014
893160037,400 Arba3meyeh Singleplayer,2.5,12,0,1,4+,EN,45363200,Card,6/07/2014,16/09/2016
893212804,2048 Tetro,,,0,1,4+,EN,44147712,Puzzle,23/07/2014,15/03/2016
893218518,Metro 2033 Wars,4,56,0,1,17+,EN,433802240,Role Playing,1/05/2017,21/03/2019
893311679,Canada Game,,,0,0,4+,"EN, FR",2691072,Puzzle,1/07/2014,1/07/2014
893407740,Bug Village Smasher Amazing War Quest,,,0,1,4+,EN,19189760,Family,27/07/2014,1/12/2015
893444350,Hidden Object Countryside Love,4,19,0,1,4+,"EN, FR, DE, JA, RU, ZH, ES, ZH",47676416,Puzzle,17/10/2014,15/12/2018
893447125,Star Realms,4.5,1798,0,1,4+,EN,526649344,Card,14/08/2014,1/08/2019
893448956,Tiny Guardians,4.5,1441,3.99,1,9+,EN,521037824,Adventure,16/04/2015,7/06/2017
893614412,Gingerbread Cookie Run FREE- A Dash Through the Bread Line,4.5,8,0,1,4+,EN,11137024,Casual,14/11/2014,14/11/2014
893625589,Unknown,,,0.99,0,4+,EN,38272000,Board,13/07/2014,14/06/2017
893651471,Doors & Keys,4.5,153,0,1,4+,EN,32260096,Puzzle,8/08/2014,10/11/2016
893791642,Pull Sticks,,,0,0,4+,"EN, PT",69184512,Family,13/07/2014,21/09/2017
893830354,Tens\u2122,,,0,1,4+,EN,3039232,Puzzle,12/08/2014,12/08/2014
893872321,100 - The Edition of Cups and Balls,5,24,0,1,4+,KO,14996480,Board,10/07/2014,11/09/2017
893923668,Dungeon of the Endless,4.5,132,3.99,0,9+,"EN, FR, DE",370667520,Role Playing,20/08/2015,27/08/2015
893944381,Monstersmash,,,0,1,9+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",49473536,Role Playing,10/09/2016,10/09/2016
893988270,Civil War Battles - Atlanta,,,2.99,0,12+,,59075584,Simulation,6/07/2014,14/12/2018
894064113,Tap Baby Dragon - Lucky Falling Escape,,,0,1,4+,EN,28782592,Role Playing,26/08/2014,26/08/2014
894122546,Trucker Parking Simulator Deluxe,,,0,1,4+,EN,17166336,Simulation,23/08/2014,23/08/2014
894166968,Tactics Maiden,5,53,0,1,12+,EN,106678272,Role Playing,18/09/2014,15/10/2017
894186618,Chinese Chess Premium,4,13,4.99,0,4+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",54342656,Board,11/07/2014,26/10/2017
894272632,Past Mistakes - Science Fiction dystopian Book app,4.5,62,0,0,17+,EN,60119040,Simulation,20/07/2014,28/07/2017
894293034,Celestial Fleet,4,51,0,1,9+,"EN, JA",97300480,Simulation,19/02/2015,6/07/2019
894293985,Hex Board Game,,,0,0,4+,EN,5238784,Board,11/07/2014,2/11/2014
894319426,Fruit Line Link Quest Match Puzzle,,,0,1,4+,EN,13090816,Puzzle,20/07/2014,6/08/2014
894320931,2048 - Supports Undo,,,0,1,4+,"EN, ZH",6544384,Puzzle,18/07/2014,26/11/2017
894324370,Baby Learn Animals - Baby Where,,,0,0,4+,EN,53729280,Family,12/07/2014,8/06/2016
894373788,"""Don't Drop The Ball!!!""",,,0,0,4+,EN,4988928,Action,20/07/2014,28/07/2014
894381123,Follow the Thin Line - Move the Dot with Your Finger,2.5,49,0,0,4+,EN,10661888,Puzzle,20/07/2014,27/02/2015
894430140,Drawtopia Lite,4.5,68,0,1,4+,,81292288,Puzzle,2/11/2014,16/05/2018
894480223,Bacon Food Clickers: 100 Click Challenge FREE - Catch that Hot Pig Smell!,2.5,6,0,1,4+,EN,10387456,Family,29/08/2014,29/08/2014
894483188,"""Wild Dolphin Flipper Friend's! - FREE Game""",,,0,1,4+,EN,43560960,Family,1/10/2014,1/10/2014
894494519,Brofist Legend,4,12,0,1,4+,EN,50318336,Role Playing,6/06/2015,19/09/2017
894631758,Medieval Merchant,3,10,0,1,4+,EN,38834176,Casual,17/07/2014,12/08/2014
894778729,CivCrafter,4.5,27183,0,1,4+,EN,205846528,Role Playing,2/04/2015,17/01/2018
894890292,Fast Shogi Pro,,,0,1,4+,"EN, JA, ZH",13356032,Board,26/07/2014,22/06/2019
894893771,Happy Fish Fall Down,,,0,1,4+,EN,67801088,Action,26/08/2014,26/08/2014
895156008,Lovebirds - The Game,4,15,0,0,4+,"EN, FR, DE, IT, JA, KO, ZH, ES",3166208,Casual,13/07/2014,24/07/2014
895348153,100 Doors Escape Now,4,10,0,1,4+,EN,89452544,Puzzle,23/08/2014,23/08/2014
895401858,Zoo Turn,4,7,0,1,4+,"EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH",207343616,Puzzle,14/12/2014,14/12/2014
895457338,Centaur Hunter,5,9,0,1,4+,EN,90932224,Action,23/03/2015,2/11/2017
895461170,Adventure,4.5,103,0,1,9+,EN,30748672,Puzzle,31/07/2014,27/08/2014
895462868,Dino Bash - Defend & Fight,5,2428,0,1,9+,EN,230885376,Action,27/04/2016,31/10/2018
895574649,Executioner 2,4.5,27,0,1,17+,EN,82410496,Action,20/07/2014,13/11/2017
895686246,Bubble Crush - Highly Addictive Game,,,0,1,4+,EN,66023424,Puzzle,22/04/2016,22/04/2016
895726517,GREG - A Mathematical Puzzle Game To Train Your Brain Skills,4.5,655,0.99,0,4+,"EN, JA, ZH",6219776,Puzzle,3/09/2014,8/03/2016
895889968,Quackapult,,,0,0,4+,EN,20033536,Puzzle,13/07/2014,13/07/2014
895913573,"""Papa's Wingeria HD""",4.5,486,2.99,1,4+,EN,56778752,Simulation,28/08/2014,29/01/2019
896086289,Cut The Ice Blocks With Three Slices,4,7,0.99,0,4+,EN,10871808,Puzzle,25/07/2014,3/08/2017
896086548,Cut Ice Blocks With Three Slices Pro,5,26,0,1,4+,EN,15232000,Puzzle,31/07/2014,7/08/2017
896251878,Spill Zone,5,212,0,1,4+,EN,40364032,Puzzle,29/08/2015,16/08/2018
896329341,Super Jewel Mania 3 : Egypt Quest Match 3 Game,5,1477,0,1,4+,EN,129021952,Puzzle,17/07/2014,17/08/2017
896353586,Baduk Cap,5,12,3.99,1,4+,"EN, DE, ZH",41877504,Board,20/07/2014,16/06/2019
896359982,15 Puzzle - Supports Hint,,,0,1,4+,"EN, ZH",8169472,Puzzle,16/07/2014,19/11/2017
896433241,Palets,3.5,5,0,0,4+,"EN, FR",2932736,Board,20/08/2014,5/01/2015
896464472,Hearts: single & multiplayer,3.5,18,0,1,4+,EN,60989440,Card,7/01/2015,15/09/2017
896494215,Sweet Hazard,4.5,48,0,1,12+,"EN, JA",35144704,Action,19/10/2014,11/11/2015
896495338,Perfect Path,,,0,1,4+,"EN, FR, DE, IT, RU, ES",27265024,Puzzle,4/02/2016,4/02/2016
896526978,Puppy vs Cat,,,0,0,4+,EN,19652608,Action,17/07/2014,9/08/2014
896532043,Duo Pop,,,0,1,4+,EN,12156928,Puzzle,13/09/2014,3/03/2015
896701562,243,,,0,0,17+,EN,11110400,Lifestyle,17/07/2014,29/08/2017
896711294,Pencil War,,,0,0,9+,EN,15659008,Board,28/07/2014,28/07/2014
896717524,Tiny Ninja War Fighter Match,,,0,1,4+,EN,77832192,Board,6/08/2014,6/08/2014
896882063,"""Bouncy Samurai - Tap to Make Him Bounce, Fight Time and Don't Touch the Ninja Shadow Spikes""",4,72,0,1,4+,EN,15889408,Action,24/07/2014,2/03/2016
896887798,Ball Tilt Labyrinth Maze: Fall Down and Live,3,10,0,1,4+,"EN, DE",33275904,Casual,26/07/2014,26/07/2014
896892311,Hidden Objects Airplanes & Airports Object Time,4.5,21,0,1,4+,EN,61026304,Puzzle,18/07/2014,18/08/2017
896903476,Bad Star,,,1.99,0,4+,EN,200372224,Casual,29/07/2014,29/09/2017
896953680,Tile Tap Arcade - Piano Scale Edition,,,0,0,4+,EN,15851520,Board,10/08/2014,10/08/2014
896971470,Stick Castles War,3.5,71,0,0,12+,EN,2760704,Action,18/07/2014,18/07/2014
897022597,TankLiver Online,,,0,1,9+,"EN, FR, DE, HI, IT, JA, KO, PT, RU, ZH, ES, ZH",42209280,Action,23/10/2014,11/12/2014
897047194,Towers And Magic,,,0,1,12+,EN,144314368,Casual,29/01/2015,25/11/2015
897335459,Tractor Crew,3.5,38,0,1,4+,EN,186656768,Puzzle,20/07/2014,5/02/2018
897421362,Adventure,4.5,11,0,1,12+,"CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",105046016,Puzzle,8/10/2014,1/05/2015
897443666,Monument Builders: Cathedral Rising,2.5,6,0,1,4+,"EN, FR, DE, IT, ES",331694080,Puzzle,18/12/2014,18/12/2014
897470376,Speedy Fingers - Tap The Number,,,0,0,4+,EN,11329536,Puzzle,24/07/2014,24/07/2014
897538596,Bunny Blocks,,,0,0,4+,EN,39498752,Puzzle,31/07/2014,7/01/2018
897641726,2048 Thema,,,0,1,4+,"EN, FR",111053824,Puzzle,9/12/2014,15/12/2016
897721008,Doge Miner - Doge Coin Clicker,4.5,2188,0,0,4+,EN,87956480,Simulation,23/07/2014,8/10/2017
897758728,Grumpy Aliens Unite,5,6,0,1,4+,EN,36690944,Puzzle,15/09/2014,23/11/2017
897820872,Ultimate_Sudoku,,,0,0,4+,EN,6676480,Puzzle,20/07/2014,20/07/2014
897820872,Ultimate_Sudoku,,,0,0,4+,EN,6676480,Puzzle,20/07/2014,20/07/2014
897896172,Music,,,0,0,4+,EN,3440640,Puzzle,2/08/2014,2/08/2014
897977337,"""Freakin' Swimmin' Duck""",4,5,0,0,4+,EN,28398592,Adventure,24/07/2014,30/05/2018
898015553,Food Saga Puzzle Blitz 2: Hidden Fruit of Magic Match  - Free Game Edition,,,0,1,4+,EN,40460288,Puzzle,26/07/2014,26/07/2014
898029715,Flick Knights,3,67,0,1,9+,EN,231718912,Action,12/08/2014,1/10/2014
898102325,FlipPix Jigsaw - Notes,3,5,1.99,0,4+,"EN, ES",45425664,Puzzle,20/07/2014,23/10/2018
898126015,Stick Clan Wars,3,50,0,0,12+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",26943488,Action,20/07/2014,20/07/2014
898156219,Metro Mayhem - Traffic Sim Drive Smash and Chase Rally GT,,,0,0,4+,EN,15728640,Simulation,6/08/2014,6/08/2014
898283922,Brazil vs Germany - The 7-1 Soccer Game,4,29,0,0,4+,"EN, PT",37056512,Casual,22/07/2014,7/12/2015
898383017,VEGA Conflict,4,5561,0,1,9+,EN,179540992,Action,29/04/2015,26/07/2019
