ID,Name,Average User Rating,User Rating Count,Price,In-app Purchases,Age Rating,Languages,Size,Genres,Original Release Date,Current Version Release Date
538299940,Zeus Quest HD Lite,3.5,7,0,1,12+,EN,29723648,Adventure,2/07/2012,11/10/2018
538445895,Balloon Party - Tap & Pop Balloons Free Game Challenge,4,944,0,1,4+,EN,58220544,Unknown,24/07/2012,7/12/2015
539195552,Esenthel RTS,3,31,0.99,1,9+,EN,33009664,Unknown,4/07/2012,22/04/2015
539427527,AAA American Civil War Cannon Shooter : Defend the Reds or Blues and Win the War,3,222,0,1,9+,EN,112242688,Simulation,16/11/2012,29/06/2015
539586550,GoVenture Entrepreneur Free,2.5,15,0,1,4+,EN,29884416,Simulation,1/08/2012,31/05/2013
539677845,Hold a Second - Reaction Time Challenge Game,4,23,0,0,4+,EN,17879040,Family,9/07/2012,5/11/2014
539793374,Knights & Dragons - RPG,4.5,58061,0,1,9+,"EN, FR, DE, IT, PT, ES",118463488,Family,13/12/2012,25/07/2019
539807409,Superpowers Game,4.5,9,0,0,12+,EN,43722752,Board,21/06/2013,24/05/2019
540014390,"99 Bones aka Dice, Match 3",4,26,0,0,4+,EN,19125248,Unknown,9/07/2012,17/01/2017
540254290,"99 Balloons, Pop n Match 3",4,37,0,0,4+,EN,28822528,Simulation,9/07/2012,17/01/2017
540314767,All My Gods HD,4,299,2.99,0,4+,"NL, EN, FR, DE, IT, JA, KO, PT, RU, ES, SV",210096128,Unknown,17/09/2012,28/08/2013
540389668,Free Checkers Game,4,54,0,0,4+,EN,13783040,Board,9/10/2012,18/12/2013
540803768,Jewel World T4C Edition,4.5,852,0.99,1,4+,EN,86351872,Puzzle,1/08/2012,26/02/2019
540954420,Gobang Free,4.5,8,0,1,4+,"EN, ZH",25691394,Board,13/12/2012,13/12/2012
541044144,Fantashooting,5,122,3.99,1,9+,EN,202467328,Action,24/10/2012,9/11/2015
541067628,Chess - Free,3,15,0,0,4+,EN,8577024,Board,14/07/2012,13/01/2016
541409129,War Room,2.5,329,0,0,12+,EN,289666048,Board,7/08/2012,7/04/2016
541505559,Diamond Ring (Logic game),3,7,0,0,4+,EN,4501866,Board,25/07/2012,24/12/2012
541846500,Tank Battles - Explosive Fun!,4,627,0,1,12+,"EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, TR",96784384,Casual,7/11/2013,27/11/2013
541928071,Jump or Roll Free,4,268,0,0,9+,EN,10225670,Casual,29/08/2012,29/08/2012
541930426,Save Stickly from Falling Balls - Free,4,141,0,0,9+,EN,5665051,Casual,1/08/2012,1/08/2012
541977978,Fish Aquarium,3.5,66,0,1,4+,EN,28628906,Adventure,7/08/2012,7/08/2012
542397575,Space Agency,4.5,1927,1.99,1,4+,EN,37505024,Simulation,18/07/2012,29/09/2018
542635542,Warship Game for Kids,4,135,0.99,0,4+,"EN, FR, DE, IT, ES",29467648,Simulation,2/08/2012,21/11/2018
542784161,Order Up!! Food Truck Wars,3.5,782,0,1,4+,EN,85438464,Card,10/09/2012,14/03/2015
542836456,TaqMan Game,4,18,0,0,4+,EN,111200379,Family,18/07/2012,5/10/2012
542910773,Little Empire Online,4,691,0,1,9+,"EN, ZH, ZH",166739968,Simulation,23/10/2012,2/07/2018
542915907,Zombie Garden,4.5,31,0,1,4+,EN,16744448,Action,28/09/2012,29/07/2013
542917099,Ultimate Fleet,2.5,28,0,1,4+,"EN, JA, ZH, ZH",153882624,Role Playing,8/09/2012,30/12/2014
543012893,EasyGo Lite,4.5,11,0,0,17+,"EN, ZH",18468864,Board,21/07/2012,1/11/2017
543137173,Escoba HD,4,16,0,0,4+,EN,233004032,Card,2/10/2012,28/10/2016
543688880,FlipPix Art - Jurassic,4.5,1344,0,0,4+,EN,12478972,Puzzle,23/07/2012,23/07/2012
543822916,My Jigsaw Puzzles,4.5,1854,0,1,4+,EN,120340480,Puzzle,5/10/2012,10/01/2019
544018782,Backgammon+,4.5,31157,0,1,12+,"EN, FR, DE, IT, PT, RU, ES, TR",74456064,Board,30/01/2013,23/07/2019
544324534,Pool With Friends,3.5,598,0,0,4+,EN,75660288,Casual,17/08/2012,16/06/2017
544350211,TENZI,4.5,32,0,1,12+,EN,68359168,Family,27/07/2012,11/02/2019
544353150,Conquist 2 Pocket,4.5,404,0.99,0,4+,"EN, FR, DE, IT, ES",34992128,Board,25/07/2012,20/02/2017
544632674,Hero Wars 2: Zombie Virus,4.5,128,0,1,4+,EN,79200256,Action,19/09/2013,9/07/2014
544648757,Dyson Balloon Game,4.5,15,0,0,4+,"NL, EN, FR, DE, IT, JA, RU, ZH, ES, ZH",11421666,Puzzle,13/08/2012,5/03/2013
545016443,Solitaire Game Collection,4,49,0,1,4+,"EN, DE, ZH, ES",48119808,Card,22/08/2012,27/11/2018
545071430,Pixel Colors puzzle game,4,29,0,0,4+,"CS, DA, NL, EN, FI, FR, DE, HE, HU, IT, JA, KO, NB, PL, PT, RU, ZH, SK, ES, SV",4313088,Puzzle,9/08/2012,24/07/2013
545123137,Carrot Cart FREE,4.5,26,0,1,4+,"DA, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ES, SV",29778872,Puzzle,25/07/2012,9/08/2012
545205008,Gravity Orange 2,3.5,15,1.99,1,4+,"EN, ZH, ZH",29942784,Puzzle,29/07/2012,24/03/2019
545206252,Tens and Twos Lite,4.5,154,0,0,4+,EN,42839040,Card,7/08/2012,14/02/2018
545577600,Alien Jailbreak: The Great Escape,2.5,71,0,0,9+,EN,122833805,Action,30/07/2012,16/01/2013
545607253,Medieval Board Wars,2.5,5,0,1,4+,EN,46458654,Board,13/12/2012,26/04/2013
545640777,Genius Puzzles,4.5,189,0,1,4+,EN,36373504,Puzzle,4/10/2012,11/06/2019
545961558,Blue Libra 2,3.5,34,0.99,0,9+,EN,72535040,Action,8/09/2012,6/08/2018
546101879,Jailbreak! - Capture Fugitives from the Prison Break Out,4,107,0,1,4+,EN,53571584,Action,9/08/2012,7/05/2015
546194834,Pocket WWII,2.5,12,0,1,12+,"EN, RU, ZH, ZH",54339584,Action,19/12/2012,21/06/2016
546306635,XenoWars,4.5,454,0,1,12+,EN,18741248,Role Playing,31/10/2012,29/09/2015
547012000,Chess!!,3.5,86,0,0,4+,"EN, RU",45296640,Board,1/08/2012,16/10/2017
547013157,Chess Deluxe!!,3.5,14,1.99,0,4+,"EN, RU",35596288,Board,2/08/2012,11/11/2016
547246359,Jack Lumber,4.5,423,0,0,4+,EN,44774418,Action,16/08/2012,14/12/2012
547400849,Avernum 6 HD,4.5,101,6.99,0,12+,EN,60680192,Role Playing,10/10/2012,3/11/2016
547495505,Connect6 Free,4,11,0,0,4+,"EN, ZH",8919314,Board,9/01/2013,9/01/2013
547566699,Infectonator,4.5,3563,0,1,9+,"CS, DA, NL, EN, FR, DE, HE, IT, JA, KO, NB, PL, PT, RU, ZH, ES, SV, ZH, TR",179090432,Simulation,25/09/2012,12/07/2017
547785446,Tiny Pirate Smuggle Game,3.5,9,0,0,4+,EN,26210483,Puzzle,3/08/2012,1/10/2012
547903788,Happy Circus Charlie,4,5,0,0,4+,"EN, ZH",14237409,Puzzle,20/09/2012,17/04/2013
548224644,Oops! Bubble Tea\u4e4b\u6c34\u5df7\u8336\u5f04,4.5,7,0,0,4+,EN,49202641,Simulation,5/09/2012,5/09/2012
548558985,Pop The Pepper (Free),3.5,22,0,1,4+,"AR, CA, HR, CS, DA, NL, EN, FI, FR, DE, EL, HE, HI, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",43618304,Puzzle,19/09/2012,30/03/2015
548627027,Diamond Gems,4.5,2933,0,0,4+,EN,27334656,Board,6/08/2012,23/06/2018
548959444,Pencil Puzzles,5,7,0,0,4+,EN,56011776,Puzzle,7/08/2012,28/07/2017
548965425,Marble Maze Race,4,6,0,0,4+,EN,44748880,Puzzle,13/08/2012,20/09/2012
548970123,Solitaire Collections,4.5,207,0.99,0,4+,"EN, DE, ZH, ES",42260480,Card,8/08/2012,13/02/2018
548978304,Spider Solitaire by Pokami,4.5,20,0,1,4+,"EN, DE, ZH, ES",41873408,Card,22/08/2012,13/02/2018
548978651,FreeCell by Pokami,4,11,0,1,4+,"EN, DE, ZH, ES",47779840,Card,18/09/2012,13/02/2018
548978851,Solitaire by Pokami,4.5,123,0,1,4+,"EN, DE, ZH, ES",46495744,Card,18/09/2012,20/11/2018
549088875,Fortress Defense,3.5,22,0,1,4+,EN,39713792,Role Playing,18/09/2012,23/04/2018
549294243,Chip Chain,4.5,1932,0,0,4+,"EN, FR, DE, IT, JA, KO, PT, ZH, ES",45624320,Puzzle,8/11/2012,29/06/2017
549432607,Townsmen Premium,4.5,471,2.99,1,4+,"EN, FR, DE, ID, IT, JA, KO, PT, RU, ZH, ES, ZH",129715200,Simulation,14/09/2012,17/04/2019
549438741,Light Renju,3.5,8,0,0,4+,"EN, ZH, ZH",26587136,Board,11/08/2012,8/02/2017
549472904,Retired Wizard Story,4.5,4476,0,1,4+,"EN, JA, KO, ZH, ES, ZH",9646105,Action,7/09/2012,27/02/2013
549881316,Eufloria,5,237,2.99,0,4+,EN,50083840,Puzzle,23/08/2012,18/08/2017
550041355,Marble Maze Race Lite,3.5,6,0,0,4+,EN,44287838,Casual,13/08/2012,11/09/2012
550067264,Cafeteria Nipponica,4.5,295,4.99,0,4+,"EN, KO, ZH, TH, ZH",234802176,Simulation,10/08/2012,27/09/2018
550312668,Sokoban for Beginners,4,10,0,0,4+,EN,42323969,Puzzle,13/08/2012,13/08/2012
550850655,Racing,4.5,9,0,0,4+,"EN, PT",35711958,Role Playing,21/09/2012,14/05/2013
550881679,WAR GAME: Destroy 9,4,7,0,1,9+,EN,21544960,Action,3/10/2015,3/10/2015
550919302,Train Game Assistant,5,12,0,0,4+,EN,19513344,Board,16/08/2012,21/02/2017
550923627,Mini Warriors\u2122,4.5,12842,0,1,12+,"EN, JA, KO, RU, ZH, ZH",218394624,Role Playing,1/08/2013,9/07/2018
550951488,Ninja Clash Run 2: Best Fun Smash Star Flick Game,4,136,0,0,9+,EN,51590144,Role Playing,29/08/2012,15/12/2016
551152489,SAS: Zombie Assault TD,4.5,1254,0,1,12+,EN,38955808,Action,14/02/2013,7/03/2013
551277623,Zombie Match,5,6,0,0,9+,EN,19673285,Family,16/08/2012,24/11/2012
551349982,Battles And Castles FREE,3,91,0,1,9+,EN,46067463,Role Playing,21/08/2012,7/09/2012
551358834,ATM Hacker,4,269,0,1,4+,EN,20463616,Puzzle,5/09/2012,20/11/2018
551361934,"99 Jelly Beans, Candy Smash Match 3",4,96,0,0,4+,EN,23794688,Simulation,16/08/2012,17/01/2017
551555854,Colony Attack,4.5,946,0,1,12+,EN,166932480,Simulation,7/02/2013,14/12/2017
551789028,Star Conquest,2.5,8,0,0,9+,EN,28826260,Simulation,26/08/2012,24/10/2012
551905986,Bump Sheep,4.5,131,0,1,4+,EN,57140224,Family,13/12/2012,2/10/2015
552706412,Light and Dark Sword - Free Defence Game -,4.5,5,0,0,9+,"EN, JA",70201344,Action,26/09/2012,11/06/2015
552778857,Monotaur,4,25,0,1,4+,EN,8179496,Casual,31/10/2012,8/11/2012
552848941,Star Defense Mission!,4.5,70,0,1,9+,EN,39342357,Simulation,28/08/2012,21/09/2012
552863205,XBOXES,4,13,0,1,4+,EN,41628836,Puzzle,25/01/2013,23/02/2013
552864302,Bank Job+,2,28,0,0,4+,EN,14983207,Puzzle,15/09/2012,24/09/2012
553060813,Monster Warlord,4.5,9098,0,1,9+,"EN, FR, DE, KO",39904256,Role Playing,1/11/2012,23/07/2019
553181154,Fading Fairytales,4,153,0,1,9+,EN,68780032,Role Playing,14/04/2013,16/01/2014
553336097,Bank Bomb - Best Top Free Police Chase Race Escape Game,4,48,0,0,4+,EN,28418048,Role Playing,19/10/2012,28/02/2014
553373949,Cats VS Dogs Pro,4.5,212,0,1,9+,"EN, ZH",22198436,Casual,19/01/2013,25/01/2013
553442078,DaVinci Riddles: Mystery,3.5,61,0,1,4+,"EN, RU",47489024,Puzzle,13/09/2012,30/03/2015
553453991,OGame,3.5,103,0,1,12+,EN,19171328,Simulation,26/10/2012,20/12/2016
553746023,WiTurn,4.5,81,0,1,12+,EN,31244288,Board,8/09/2012,4/04/2019
553853911,Aces Spades,4,4298,0,1,12+,EN,77321216,Card,15/11/2012,30/01/2019
553961219,Brainsss Free,4.5,72,0,1,9+,"EN, FR, DE, JA, KO, PL, RU, ES",139923968,Action,29/08/2012,7/02/2013
554486780,MineSweeper HD,4.5,10,0,0,4+,EN,6858752,Simulation,31/08/2012,14/01/2016
554788226,"""Where's My Penny? Free""",4,22,0,0,4+,EN,6952547,Puzzle,31/08/2012,31/08/2012
554834149,Rock-a-Tac \u0639\u0631\u0628\u064a,4.5,81,0,1,4+,EN,30937271,Puzzle,2/11/2012,2/11/2012
554977507,ARMY VS ZOMBIE SE,4,26,0,1,9+,"EN, JA, KO",55453277,Action,27/11/2012,27/11/2012
554997599,Free Ping Pong Table Tennis,2.5,78,0,0,4+,EN,12218368,Simulation,11/09/2012,19/12/2013
555050672,"""Eric's Sudoku \u2013Classic Puzzles""",4.5,1416,0,1,4+,EN,54385664,Board,25/06/2013,14/12/2017
555150599,Underworld Empire,4.5,21896,0,1,12+,"EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH, TR",105290752,Role Playing,14/01/2013,29/07/2019
555172735,Full Deck Pro Solitaire,4.5,1303,1.99,1,4+,EN,63709184,Card,11/09/2012,20/02/2017
555261297,AICrisis Free,3,35,0,1,4+,EN,58329159,Simulation,4/09/2012,8/05/2013
555265373,Ikariam,3,226,0,1,4+,"EN, DE, SE, ES",14379008,Simulation,2/11/2012,20/12/2016
555274706,Nuclear War Epic Atomic Crisis,3.5,117,0,0,4+,EN,48005120,Casual,8/09/2012,22/05/2013
555322429,Ludo - Parchis 3D,3,6,2.99,0,4+,EN,85143552,Lifestyle,3/01/2013,18/09/2017
555644026,Free Air Hockey Table Game,4,33,0,0,4+,EN,12902400,Simulation,18/09/2012,2/04/2015
556014579,Extreme Kid Race Lite,4,54,0,0,9+,EN,16425605,Adventure,5/09/2012,5/09/2012
556122029,Air Patriots,4.5,1525,0,1,12+,EN,80533504,Action,1/11/2012,16/08/2016
556184637,Maze Of Fright,3.5,77,0,0,12+,EN,54265856,Adventure,21/09/2012,17/01/2017
556362131,Naval Warfare Multi-shot,5,27804,0,1,4+,"AR, NL, EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, SV, TH, TR",44316672,Board,21/01/2013,6/06/2016
556482085,Car Escape 1-4: Nowhere to go,4.5,2460,0,1,9+,"EN, JA, KO, ZH, ZH",180064256,Adventure,27/02/2013,13/12/2014
556505196,Yu-Rulings,4,5,0.99,0,4+,EN,11601920,Card,20/09/2012,28/11/2017
556591862,Unknown,4,8,0,1,4+,EN,50992128,Family,10/01/2013,31/03/2019
556666026,Fieldrunners 2 for iPad,4.5,7474,4.99,1,9+,EN,388883456,Action,13/09/2012,10/05/2017
557132829,TapMonsters!,4,65,0,0,4+,"EN, JA, ZH, ZH",7296496,Adventure,12/11/2012,22/01/2013
557278582,Zombicide Companion,3,109,0,1,12+,EN,337832960,Board,12/09/2012,13/03/2019
557552094,MechWarrior: Tactical Command,3,224,7.99,0,12+,EN,1354954752,Action,27/09/2012,8/08/2018
557737164,Dungeon,4.5,16,0,0,4+,EN,89767936,Puzzle,12/04/2013,8/12/2015
557816608,VPET Gen1 - Monster Evolution,4.5,407,1.99,1,4+,"DA, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH",26060800,Simulation,2/10/2012,22/05/2018
558117106,Battle Fleet Lite,3.5,45,0,0,17+,EN,106098688,Simulation,26/09/2012,23/10/2014
558202790,CUBE SNAP,4.5,2942,0.99,0,4+,EN,74480640,Puzzle,17/10/2012,14/07/2019
558226878,Pirate Cribbage,4,13,0,1,4+,EN,22724608,Card,14/09/2012,6/02/2019
558756671,Dragons of Atlantis,4,7553,0,1,9+,"CA, HR, CS, DA, NL, EN, FI, FR, DE, EL, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",290796544,Simulation,1/08/2013,30/07/2019
559032900,Swarm | Modern Chess,4.5,18,0,0,4+,EN,13338612,Board,22/09/2012,19/03/2013
559587951,World Invasion,4,32,0,1,12+,"DA, NL, EN, FI, FR, DE, EL, ID, IT, JA, KO, MS, NB, NN, PT, RU, ZH, ES, TH, ZH, TR, VI",112832512,Role Playing,25/06/2013,11/04/2015
559604153,2012 Election Game - Rise of The President,4,29,0,0,4+,EN,23238614,Simulation,19/09/2012,29/10/2012
559710451,BlackWings.Defender-HD,5,27,0,1,4+,EN,22298624,Adventure,15/09/2012,22/11/2013
559736571,AngerOfStick3: Invasion,4.5,33553,0,1,12+,EN,43840512,Casual,20/09/2012,29/11/2016
559958986,Pinochle Pro,4,244,2.99,0,4+,EN,22336512,Card,13/09/2012,3/12/2015
560072848,Genius Brain,3,15,0,1,4+,EN,35962880,Puzzle,20/09/2012,18/11/2018
560104506,Zen Pipe,4,97,0,1,4+,EN,8873984,Puzzle,14/09/2012,28/05/2018
560114812,All My Gods HD Free,3.5,55,0,0,4+,"NL, EN, FR, DE, IT, JA, KO, PT, RU, ES, SV",151924308,Simulation,9/10/2012,9/04/2013
560178257,"Sudo \u2013 simple, elegant Sudoku",4.5,14,0,0,4+,EN,10444129,Puzzle,14/09/2012,26/09/2012
560419097,BeerTrucker - Brewery fame awaits,3,15,0,1,12+,EN,25523985,Simulation,18/09/2012,8/05/2013
560969468,VPET,4.5,103,0,1,4+,"DA, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH",30745600,Simulation,27/09/2012,20/05/2018
561030519,Dragon Rush,4.5,600,0,1,4+,"EN, FR, DE, JA, KO, ZH, ES, ZH",17618638,Action,28/10/2012,27/02/2013
561157043,Bechained !,4.5,1068,0,1,9+,EN,43182080,Puzzle,27/10/2012,14/07/2018
561435724,Chess Pro - Ultimate Edition,4.5,1333,9.99,0,4+,"NL, EN, FR, DE, IT, JA, NB, PT, RU, ZH, ES, SV, TR",83430400,Board,18/09/2012,27/07/2019
561438839,Myth Defense HD: Light Forces,4.5,161,2.99,0,9+,"EN, FR, DE, JA, RU, ES",46132224,Action,8/12/2012,28/11/2018
561459588,Army Cafeteria Lite,3.5,8,0,0,9+,EN,15242698,Adventure,20/09/2012,20/09/2012
561521557,Agricola,4,1190,4.99,1,12+,"EN, FR, DE, IT, PT, RU, ES",349272064,Board,13/06/2013,4/11/2016
561553986,Tik Tak Attack,4,12,0,1,4+,EN,24689808,Puzzle,8/11/2012,27/03/2013
561724184,Tank Ace Reloaded Lite,3.5,12,0,0,9+,EN,9579520,Action,23/10/2012,1/12/2017
561748940,ClockMaze,3.5,11,0,0,4+,"EN, FR",13165006,Puzzle,27/10/2012,27/10/2012
562010187,Planet Pipeline,5,7,0,1,4+,EN,67879936,Puzzle,16/10/2012,27/04/2017
562183957,Pocket Clothier,4.5,158,4.99,0,4+,"EN, KO, ZH, ZH",189700096,Simulation,19/10/2012,14/02/2018
562593318,Crazy Pipes!,3,8,0,1,4+,EN,18316462,Puzzle,5/10/2012,11/02/2013
562772514,"""Devil's Attorney""",4.5,1984,4.99,0,12+,"EN, FR, DE, IT, KO, PL, PT, RU, ES, TR",123125760,Puzzle,11/10/2012,1/10/2018
563017514,BubbaGolf Free,4,149,0,1,4+,EN,97434370,Casual,7/11/2012,7/11/2012
563117064,Chicken Revolution2 : Zombie,4.5,2439,0,1,12+,"EN, KO",37999687,Adventure,2/10/2012,2/04/2013
563297418,Heroes and Castles Premium,4.5,4985,1.99,1,12+,EN,528292864,Action,17/01/2013,24/08/2017
563578198,Bouncy Balls,3.5,24,0,0,4+,EN,23134550,Casual,11/10/2012,11/10/2012
563718995,Bloons TD 5,5,97776,2.99,1,9+,"AR, DA, EN, FI, FR, DE, IT, JA, KO, NO, PT, RU, ES, SV, TR",133326848,Action,15/11/2012,4/07/2019
564193621,FactorMan,3.5,11,0,0,4+,EN,26612736,Family,2/10/2012,22/02/2019
564748913,Defense Zone 2 HD,4,67,2.99,0,12+,EN,319230976,Action,23/10/2012,30/05/2017
564754959,Defense Zone 2 HD Lite,4.5,24,0,0,12+,EN,276038656,Action,23/10/2012,30/05/2017
564769273,Celtic Tribes - Strategy MMO,4,1737,0,1,4+,"AR, DA, NL, EN, FR, DE, EL, ID, IT, JA, KO, MS, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",216788992,Simulation,1/11/2012,24/07/2019
565026476,Brick By Brick Physics Game,2,12,0,1,4+,EN,11911168,Puzzle,3/10/2012,30/10/2013
566038629,"""Tap 'n' Pop 2""",4,131,0,1,4+,EN,19618816,Puzzle,3/11/2012,23/08/2017
566038968,"""Tap 'n' Pop 2 HD""",3.5,219,0,1,4+,EN,30382080,Puzzle,3/11/2012,23/08/2017
566056656,Mushroomers,4.5,439,0,1,4+,"EN, DE, PL, RU",119062528,Simulation,16/11/2012,20/09/2013
566199224,Bloons TD 5 HD,4.5,42652,2.99,1,9+,"AR, DA, EN, FI, FR, DE, IT, JA, KO, NO, PT, RU, ES, SV, TR",264927232,Action,1/12/2012,4/07/2019
566593516,Aeon Hero Wars,4,104,0,1,9+,EN,196361171,Action,8/12/2012,9/01/2013
566815709,Unknown,3,9,0,0,4+,"EN, ES",73358336,Casual,12/10/2012,23/05/2017
566863348,Dots and Boxes Free,2.5,11,0,1,4+,EN,17981440,Board,9/10/2012,15/02/2015
566871115,Bun Wars Free: Best of fun for Boys Girls and Kids,3.5,50,0,0,12+,EN,64470016,Role Playing,29/11/2012,12/12/2016
566910927,Tri Peaks Ultimate,4,529,0,0,4+,EN,40698880,Card,17/02/2013,1/10/2018
567362320,Dominant Species for iPad,3.5,131,6.99,0,9+,EN,72065024,Board,17/10/2012,30/09/2015
567438837,Street-food Tycoon Chef Fever: Cooking World Sim 2,4.5,1120,0,1,4+,EN,64332800,Simulation,24/01/2013,24/04/2017
567583852,Conceptis Hashi,5,1826,0,1,4+,"EN, JA, ZH",14721024,Puzzle,21/11/2012,20/06/2019
567631203,Clash of Empires,3,20,0,1,9+,"DA, NL, EN, FI, FR, DE, EL, ID, IT, JA, KO, MS, NB, NN, PT, RU, ZH, ES, TH, ZH, TR, VI",45099008,Role Playing,22/12/2012,30/09/2017
567644839,Pinochle Pro Free,3.5,178,0,1,4+,EN,22139904,Card,23/10/2012,3/12/2015
567663528,Roads of Rome: 3,3,22,0,1,4+,"ZH, EN, FR, DE, IT, JA, KO, RU, ES",278315008,Simulation,26/11/2012,22/10/2018
567723770,"""Trader's Way""",4,56,1.99,0,12+,"CA, CS, DA, NL, EN, FI, FR, DE, HE, IT, JA, KO, NB, PL, PT, RU, ZH, SK, ES, SV, ZH",43591680,Board,23/10/2012,16/02/2019
567859617,"""Reiner Knizia's Qin""",4,89,4.99,0,4+,"ZH, EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES",163266560,Board,16/10/2012,15/09/2017
567949948,Catan Game Assistant,4.5,211,0,0,4+,"EN, DE",71630848,Board,16/10/2012,9/05/2015
567950519,Catan Game Assistant for iPad,4.5,114,0,0,4+,"EN, DE",190119936,Board,16/10/2012,9/05/2015
568022355,Vampire Season - Monster Defense,4.5,302,0,1,9+,EN,272199680,Adventure,16/10/2012,3/10/2013
568212992,War of Nations\u2122 - PVP Strategy,4,14129,0,1,12+,EN,113444864,Action,20/06/2013,24/07/2019
568264974,HexLogic - Zoo,4.5,221,0,0,4+,EN,18255872,Puzzle,13/10/2012,7/03/2018
568416858,Magic Alchemist Halloween Ed.,4,5,0,1,9+,EN,90954752,Puzzle,18/10/2012,3/03/2019
568679686,Nanolyte,4.5,18,0,0,4+,EN,31883264,Puzzle,30/11/2012,15/09/2016
568846417,Myth Defense HD: LF lite,4,26,0,0,9+,"EN, FR, DE, JA, RU, ES",43254784,Action,10/12/2012,25/11/2018
568868930,"""It's Tanks!""",3.5,27,0,1,9+,EN,55459840,Casual,26/04/2013,30/05/2013
569360073,TinyLegends\u2122 Heroes,3.5,627,0,1,12+,EN,351291392,Role Playing,6/12/2012,1/12/2015
569502850,Desert Stormfront (RTS),4,21,4.99,0,9+,EN,92723200,Simulation,21/11/2012,4/01/2017
569515022,Numbler,4.5,184,0.99,0,4+,EN,5379072,Family,10/12/2012,30/11/2017
569601150,Tap Me Silly,4,172,0,1,4+,EN,19812352,Casual,3/11/2012,10/10/2013
569615816,Checkers: Russian Rules,3.5,23,0.99,0,4+,RU,27381760,Board,10/01/2013,21/10/2014
569641118,Train Empire,4,59,1.99,0,4+,EN,34422784,Family,23/01/2013,28/12/2017
569775187,Fantashooting HD,4.5,51,3.99,1,9+,EN,176390144,Action,24/10/2012,9/11/2015
569840373,Battleground - The Election Game (FREE),3.5,327,0,0,4+,EN,39685120,Unknown,23/10/2012,5/09/2016
569874083,High School Fighter - Best Action Fighting Game,4,113,0,1,12+,EN,58396672,Casual,2/11/2012,3/11/2015
569928256,Solitaire Bliss,4,493,0,1,4+,"DA, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ES, SV",30071808,Card,20/12/2012,5/09/2017
570100665,"99 Gummy Bears, Squishy Match 3",4,124,0,0,4+,EN,25623552,Family,23/10/2012,17/01/2017
570612110,RAVENMARK: SOE [Episodic],4.5,76,0,1,12+,EN,957837312,Role Playing,2/11/2012,5/05/2014
570655455,Strategy & Tactics World War 2,4,1188,0,1,12+,"EN, FR, DE, RU, ES",146696192,Board,21/03/2013,10/01/2019
570772942,Hex Twist,4,9,0,0,4+,EN,1311744,Puzzle,1/11/2012,27/04/2017
571228179,Bun Wars: Best of fun for Boys Girls and Kids,4,19,0.99,0,12+,EN,131990528,Role Playing,25/11/2012,8/12/2016
571505584,Battle Panic,4,1245,0,1,9+,EN,341180416,Action,24/11/2013,15/09/2015
571596801,Northern Tale HD,4,140,0,1,4+,"EN, RU",309127168,Simulation,31/07/2013,25/08/2016
572128073,Nameless: the Hackers RPG,4.5,1997,7.99,0,9+,EN,96985088,Role Playing,2/03/2013,27/10/2015
572204580,Traffic City USA,4.5,446,0,1,4+,EN,38862848,Role Playing,15/02/2013,21/08/2014
572389719,Tropical Stormfront (RTS),4.5,39,3.99,0,9+,EN,91408384,Simulation,21/11/2012,4/01/2017
572391256,Bricks of Rome,2,5,0.99,1,4+,EN,359040000,Puzzle,10/12/2012,6/07/2019
572432485,Partia,4.5,220,3.99,0,9+,EN,51549184,Role Playing,20/11/2012,24/06/2018
572931722,Word Grab\u2122,3.5,46,0,1,4+,EN,45840384,Family,5/12/2012,14/10/2015
573130259,Dinosaur War: Happy Easter!,3.5,289,0,1,4+,"EN, KO",38612120,Simulation,15/11/2012,25/03/2013
573144583,Battleground - The Election Game,4,89,0.99,0,4+,EN,39685120,Unknown,3/11/2012,5/09/2016
573480431,Colonies 2 - Kingdoms at war,4.5,8,0,1,4+,EN,46948352,Action,9/09/2013,9/09/2013
573536821,Bubble breaker classic - HaFun,4,164,0,0,4+,EN,41228288,Puzzle,8/11/2012,2/02/2018
573576947,"""Guns'n'Glory Heroes""",4.5,323,0,1,9+,"NL, EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, SV, ZH, TR",44706816,Role Playing,18/01/2013,24/10/2017
573874866,Heal Them All,4.5,48,0,1,9+,EN,168767488,Lifestyle,21/02/2013,11/04/2014
573901937,APP Control HD,4,60,0,1,4+,EN,1205248,Simulation,22/11/2012,18/01/2017
574242942,Epic Cards Battle (TCG),4.5,4792,0,1,12+,EN,166637568,Card,29/01/2013,18/10/2015
